Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone_Number,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Payment_Method,Sales_Rep,Branch,Order_Date,Delivery_Date,Customer_City,Customer_Status,Remarks
TX1759,CUST961,Mary Johnson,Male,5,test@yahoo.com,234-801-234-5678,Electroncs,Phone,10,"5,000",-5000,Crdit Card,Rep B,PH,12/05/2025,,Port Harcourt,Actve,???
TX1760,CUST456,Mary Johnson,Female,45,test@yahoo.com,2.34801E+12,,Laptop,5,"5,000",25000,CreditCard,Rep B,PH,12-May-25,12/05/2025,Kano,Acitve,
TX1761,CUST595,John123,Male,5,,234-801-234-5678,Groceries,Shirt,1,"5,000",-5000,Credit Card,Rep B,Abuja,12/05/2025,12-May-25,LAGOS,active,
TX1762,CUST622,James#9,,999,user@gmail.com,8012345678,,Phone,1,₦5000,-5000,Crdit Card,,Kano,12/05/2025,12/05/2025,Port Harcourt,active,###
TX1763,CUST912,Mary Johnson,Male,34,user@gmail.com,,Groceries,TV,5,$50,25000,Card,Rep B,Ikeja,"May 12, 2025",,LaGoS,Actve,???
TX1764,CUST836,James Brown,Female,999,,,Groceries,Rice,5,"5,000",99999999, Cash ,Rep A,Abuja,12/05/2025,"May 12, 2025", Abuja ,ACTIVE,@@@
TX1765,CUST555,James#9,,34,test@yahoo.com,,Electronics,Shirt,3,2500,15000,Card,Rep A,PH,12/05/2025,12-May-25,Kano,Acitve,@@@
TX1766,CUST708,James#9,Male,25,user@gmail.com,8012345678,Electroncs,Laptop,10,₦5000,99999999,Transfer,Rep A,Abuja,12/05/2025,12/05/2025,Kano,Actve,
TX1767,CUST928, Aisha Bello ,Male,45,,234-801-234-5678,Fashion,Laptop,-2,NGN 5000,-5000,Crdit Card,Rep B,Ikeja,12/05/2025,"May 12, 2025",LAGOS,Acitve,
TX1768,CUST833,John Smith,,45,user@gmail.com,(080)12345678,Electronics,Shirt,2,$50,-5000,Card,Rep C,Ikeja,12/05/2025,,Lagos,Active,***
TX1769,CUST248,Mary_45,Male,999,test@yahoo.com,2.34801E+12,Electronic,Rice,1,"5,000",5000,Transfer,,Abuja,12-May-25,12/05/2025,lagos,ACTIVE,###
TX1770,CUST837,John123,Male,45,user@gmail.com,(080)12345678,Groceries,Laptop,5,2500,-5000,Transfer,Rep B,Kano,12/05/2025,12/05/2025,LAGOS,Actve,***
TX1771,CUST525,Mary_45,Male,999,test@yahoo.com,,Electronic,Laptop,1,2500,-5000, Cash ,Rep A,Ikeja,"May 12, 2025",12/05/2025,Port Harcourt,Acitve,***
TX1772,CUST579,Mary_45,,34,,2.34801E+12,Electroncs,TV,5,NGN 5000,25000,Card,,Kano,12/05/2025,"May 12, 2025",lagos,Acitve,***
TX1773,CUST431,Chinedu Okafor,Female,25,user@gmail.com,234-801-234-5678,Electronic,Rice,1,"5,000",-5000,CreditCard,Rep C,PH,12/05/2025,,lagos,Acitve,???
TX1774,CUST899, Aisha Bello ,Female,150,user@gmail.com,8012345678,,Rice,10,2500,99999999,Crdit Card,Rep B,Ikeja,"May 12, 2025",,Lagos,Acitve,
TX1775,CUST734, Aisha Bello ,,150,test@yahoo.com,(080)12345678,Electrnics,Laptop,5,$50,25000,Credit Card,Rep A,Kano,12/05/2025,12-May-25,Kano,active,???
TX1776,CUST481,James Brown,,25,test@yahoo.com,8012345678,Electronics,Shirt,3,NGN 5000,-5000,Transfer,Rep A,Ikeja,12/05/2025,12-May-25,Port Harcourt,Actve,###
TX1777,CUST709,Mary Johnson,Male,150,user@gmail.com,8012345678,Electronics,TV,1,NGN 5000,5000,Crdit Card,,PH,"May 12, 2025","May 12, 2025",lagos,ACTIVE,
TX1778,CUST958, Aisha Bello ,Female,34,user@gmail.com,2.34801E+12,Electrnics,Laptop,5,NGN 5000,99999999,CreditCard,,Ikeja,"May 12, 2025",12/05/2025,Lagos,Active,@@@
TX1779,CUST940,James Brown,Male,25,user@gmail.com,2.34801E+12,Electrnics,Phone,5,"5,000",-5000,Crdit Card,Rep B,Kano,12-May-25,12-May-25,LaGoS,Active,###
TX1780,CUST850,John123,Female,45,user@gmail.com,(080)12345678,Groceries,Phone,2,$50,10000,Transfer,Rep A,Kano,12-May-25,12-May-25,Port Harcourt,Acitve,***
TX1781,CUST658,Chinedu Okafor,Male,5,test@yahoo.com,2.34801E+12,,Rice,10,NGN 5000,50000,Card,Rep B,Kano,12/05/2025,"May 12, 2025",Port Harcourt,active,
TX1782,CUST622, Aisha Bello ,Female,999,,(080)12345678,Electronic,Laptop,2,$50,99999999,Crdit Card,Rep C,PH,12/05/2025,"May 12, 2025",LaGoS,ACTIVE,###
TX1783,CUST758,Mary Johnson,Female,150,,8012345678,Electrnics,Phone,10,$50,-5000,Card,Rep B,Kano,"May 12, 2025",,Lagos,active,###
TX1784,CUST801,James#9,Female,5,user@gmail.com,2.34801E+12,,Shirt,-2,2500,-5000,Crdit Card,Rep B,Kano,12-May-25,12/05/2025,Port Harcourt,Actve,###
TX1785,CUST932,Mary Johnson,,45,,,Groceries,Rice,3,2500,99999999,Transfer,Rep A,Abuja,12/05/2025,"May 12, 2025",LaGoS,Acitve,@@@
TX1786,CUST602,James#9,Female,45,,234-801-234-5678,Electronic,Laptop,10,NGN 5000,-5000,Crdit Card,Rep A,PH,12/05/2025,,Kano,Active,???
TX1787,CUST336,James#9,,34,user@gmail.com,234-801-234-5678,Electronics,Rice,3,2500,-5000, Cash ,Rep A,Kano,12/05/2025,12/05/2025,lagos,active,***
TX1788,CUST913,Mary_45,Female,999,test@yahoo.com,234-801-234-5678,Electronic,TV,10,₦5000,50000,Transfer,,PH,12/05/2025,"May 12, 2025",LaGoS,active,***
TX1789,CUST930,Mary_45,Female,34,test@yahoo.com,,,Rice,5,2500,25000,CreditCard,Rep B,Kano,12/05/2025,12/05/2025, Abuja ,Active,
TX1790,CUST228,James#9,Female,999,user@gmail.com,234-801-234-5678,Electronics,Rice,1,2500,99999999,Card,Rep C,PH,12/05/2025,"May 12, 2025",LaGoS,Actve,
TX1791,CUST633,John123,Male,150,test@yahoo.com,(080)12345678,Electronic,TV,1,NGN 5000,-5000,Credit Card,,Abuja,"May 12, 2025",12/05/2025, Abuja ,Acitve,@@@
TX1792,CUST832,James#9,Male,999,,2.34801E+12,Groceries,TV,2,"5,000",99999999,CreditCard,,Abuja,12/05/2025,12/05/2025, Abuja ,Actve,***
TX1793,CUST116,James#9,Male,5,test@yahoo.com,234-801-234-5678,Electronics,TV,-2,2500,-5000,Card,,Kano,12/05/2025,"May 12, 2025",lagos,active,
TX1794,CUST177,Mary_45,,34,test@yahoo.com,8012345678,Electronics,Shirt,5,2500,-5000,Card,Rep C,Kano,"May 12, 2025",12-May-25,Kano,ACTIVE,
TX1795,CUST287,John123,Male,999,,,Electrnics,Laptop,3,2500,15000,Card,Rep A,Abuja,12/05/2025,12/05/2025,Kano,Actve,@@@
TX1796,CUST356,Mary Johnson,Female,999,user@gmail.com,(080)12345678,Groceries,Rice,2,NGN 5000,99999999,Transfer,Rep A,Kano,12/05/2025,12/05/2025, Abuja ,ACTIVE,@@@
TX1797,CUST355,James#9,Male,25,test@yahoo.com,,Electroncs,Phone,1,NGN 5000,-5000, Cash ,Rep A,Abuja,"May 12, 2025","May 12, 2025",Lagos,Actve,
TX1798,CUST349, Aisha Bello ,,5,test@yahoo.com,(080)12345678,Groceries,Shirt,1,₦5000,5000,Transfer,Rep C,Ikeja,12-May-25,"May 12, 2025",Port Harcourt,Actve,???
TX1799,CUST106, Aisha Bello ,Male,34,user@gmail.com,234-801-234-5678,Electronics,Rice,5,NGN 5000,-5000, Cash ,,Abuja,12-May-25,12/05/2025,Port Harcourt,active,@@@
TX1000,CUST914,Chinedu Okafor,Female,150,,234-801-234-5678,Electronic,Shirt,3,"5,000",-5000,Card,Rep C,Kano,12/05/2025,,LAGOS,Active,###
TX1801,CUST283,James#9,Male,999,,,Electronic,Rice,3,NGN 5000,-5000,Crdit Card,Rep C,PH,12/05/2025,12-May-25, Abuja ,Acitve,***
TX1802,CUST179,Mary Johnson,Male,999,user@gmail.com,8012345678,Electronics,Rice,10,₦5000,50000,Transfer,,PH,12/05/2025,12-May-25,lagos,Active,###
TX1803,CUST215,Chinedu Okafor,Female,45,user@gmail.com,(080)12345678,,Laptop,3,$50,-5000,Credit Card,Rep A,Kano,"May 12, 2025",12-May-25,Lagos,Active,???
TX1804,CUST744,John Smith,,5,user@gmail.com,2.34801E+12,Groceries,Rice,10,"5,000",99999999,Crdit Card,Rep C,Ikeja,12/05/2025,12-May-25,lagos,Active,@@@
TX1805,CUST797, Aisha Bello ,,5,user@gmail.com,,Electronics,TV,1,NGN 5000,99999999,Transfer,Rep A,PH,12/05/2025,12/05/2025,Port Harcourt,active,
TX1806,CUST325,Mary_45,Male,25,,,Groceries,Rice,1,$50,99999999,Crdit Card,,Ikeja,12-May-25,12/05/2025,Port Harcourt,Acitve,###
TX1807,CUST138,John123,,25,test@yahoo.com,2.34801E+12,Fashion,Rice,1,$50,99999999,Crdit Card,Rep A,Kano,12/05/2025,12-May-25,Port Harcourt,Actve,***
TX1808,CUST535,John Smith,Male,999,test@yahoo.com,2.34801E+12,,Laptop,1,NGN 5000,99999999, Cash ,Rep A,Kano,12/05/2025,12/05/2025,LAGOS,Acitve,@@@
TX1809,CUST956,John123,Male,150,user@gmail.com,8012345678,Electronics,Laptop,2,₦5000,99999999,Credit Card,,PH,12/05/2025,12-May-25,Kano,Actve,
TX1810,CUST339,Mary Johnson,,150,user@gmail.com,2.34801E+12,,Phone,10,NGN 5000,50000,Credit Card,Rep A,Kano,12-May-25,12/05/2025,Lagos,Active,@@@
TX1811,CUST431, Aisha Bello ,Male,34,user@gmail.com,2.34801E+12,Fashion,Phone,1,$50,99999999, Cash ,Rep B,Abuja,"May 12, 2025",12/05/2025,Lagos,Acitve,***
TX1812,CUST330,John Smith,Female,150,,2.34801E+12,Groceries,TV,2,₦5000,10000,Credit Card,Rep B,PH,12/05/2025,12/05/2025, Abuja ,Acitve,@@@
TX1813,CUST254,John Smith,Female,5,test@yahoo.com,8012345678,Electronics,TV,10,"5,000",99999999,Transfer,Rep C,Kano,12/05/2025,,lagos,Active,###
TX1814,CUST941,John Smith,Female,45,test@yahoo.com,234-801-234-5678,Electronics,TV,3,2500,15000,Card,Rep B,PH,12/05/2025,12-May-25,Kano,Active,###
TX1815,CUST217,Mary_45,Male,25,user@gmail.com,2.34801E+12,Groceries,Rice,3,"5,000",99999999, Cash ,Rep A,PH,"May 12, 2025","May 12, 2025",LaGoS,Acitve,
TX1816,CUST187,Mary_45,,45,,234-801-234-5678,Electronics,Laptop,2,NGN 5000,-5000,CreditCard,Rep A,Abuja,12/05/2025,12/05/2025,lagos,Acitve,***
TX1817,CUST948,John Smith,Female,5,,,,TV,5,2500,99999999,Credit Card,,Ikeja,12/05/2025,12/05/2025,lagos,Acitve,***
TX1818,CUST872,Mary Johnson,,999,,8012345678,Fashion,Laptop,3,$50,15000,Credit Card,Rep B,PH,12-May-25,,Kano,ACTIVE,***
TX1819,CUST753, Aisha Bello ,Female,25,,8012345678,Electronics,Phone,5,₦5000,-5000,Credit Card,,Abuja,"May 12, 2025",12-May-25,Port Harcourt,Acitve,
TX1820,CUST119,Mary Johnson,Male,5,test@yahoo.com,8012345678,Electrnics,Rice,2,$50,10000,Transfer,Rep B,Abuja,12/05/2025,"May 12, 2025",Kano,active,
TX1821,CUST161,John123,Male,150,test@yahoo.com,8012345678,Electronics,Phone,2,2500,99999999,CreditCard,Rep A,PH,12/05/2025,12-May-25,LAGOS,Acitve,
TX1822,CUST726,James#9,,999,user@gmail.com,,Groceries,Rice,1,$50,-5000, Cash ,,Kano,12/05/2025,,Lagos,active,
TX1823,CUST423, Aisha Bello ,Male,45,test@yahoo.com,2.34801E+12,Electroncs,Shirt,2,2500,99999999,Transfer,Rep C,Abuja,12-May-25,,lagos,active,
TX1824,CUST218,James#9,Female,999,,,Electroncs,TV,2,2500,-5000,Crdit Card,Rep A,Abuja,12/05/2025,, Abuja ,Actve,???
TX1825,CUST485,Mary Johnson,Male,34,test@yahoo.com,234-801-234-5678,,Phone,2,$50,10000,Credit Card,Rep B,Ikeja,12-May-25,12/05/2025,lagos,Acitve,###
TX1826,CUST260, Aisha Bello ,,5,test@yahoo.com,,Fashion,Laptop,5,"5,000",-5000,Crdit Card,Rep C,PH,12-May-25,12/05/2025, Abuja ,Acitve,###
TX1827,CUST376,Chinedu Okafor,Male,25,user@gmail.com,8012345678,Fashion,Phone,5,2500,25000,Card,,PH,12/05/2025,"May 12, 2025",LaGoS,Active,???
TX1828,CUST504,Mary Johnson,,45,user@gmail.com,8012345678,Groceries,TV,5,2500,99999999,Transfer,,Abuja,12-May-25,12/05/2025,Port Harcourt,active,@@@
TX1829,CUST358,John123,,150,user@gmail.com,234-801-234-5678,Electronic,TV,-2,₦5000,99999999,Credit Card,Rep B,Abuja,"May 12, 2025",12-May-25,LAGOS,Acitve,###
TX1830,CUST703,John123,Female,25,,234-801-234-5678,Electrnics,Phone,5,"5,000",99999999,Card,Rep B,Ikeja,"May 12, 2025","May 12, 2025",LaGoS,ACTIVE,***
TX1831,CUST150, Aisha Bello ,Male,150,,(080)12345678,Electroncs,Rice,5,2500,-5000,Card,Rep B,Ikeja,"May 12, 2025",,Port Harcourt,Acitve,
TX1832,CUST429,Mary_45,,34,user@gmail.com,2.34801E+12,,Rice,1,"5,000",5000,Transfer,,Ikeja,12-May-25,,Port Harcourt,Acitve,###
TX1833,CUST540,John Smith,Male,150,,8012345678,Groceries,Phone,10,₦5000,99999999,Transfer,,Ikeja,12-May-25,12/05/2025, Abuja ,active,***
TX1834,CUST807,James#9,,150,,2.34801E+12,Groceries,Shirt,10,2500,99999999,Credit Card,Rep A,Kano,12/05/2025,"May 12, 2025",LaGoS,active,
TX1835,CUST194,Chinedu Okafor,Female,34,,(080)12345678,Electronics,Rice,1,"5,000",-5000,Crdit Card,Rep C,PH,12/05/2025,12/05/2025,LaGoS,Actve,???
TX1836,CUST623,John Smith,,34,test@yahoo.com,(080)12345678,Electrnics,Rice,2,$50,99999999,Crdit Card,Rep A,Ikeja,12/05/2025,12/05/2025,Port Harcourt,Actve,
TX1837,CUST804,Mary_45,Male,34,test@yahoo.com,2.34801E+12,Electronics,TV,10,₦5000,-5000, Cash ,Rep B,Kano,"May 12, 2025",12/05/2025,Port Harcourt,Active,***
TX1838,CUST351,Mary_45,Male,45,,,Electronic,Shirt,1,₦5000,-5000,CreditCard,Rep B,Kano,"May 12, 2025","May 12, 2025",LAGOS,Actve,***
TX1839,CUST377,John123,Female,150,,(080)12345678,Electrnics,Laptop,-2,"5,000",-10000,Crdit Card,,Abuja,12/05/2025,12/05/2025,Lagos,Actve,###
TX1840,CUST198,John Smith,Male,5,user@gmail.com,(080)12345678,Electronics,Shirt,2,"5,000",-5000,Crdit Card,Rep C,Ikeja,12/05/2025,12/05/2025,Port Harcourt,ACTIVE,
TX1841,CUST327,Chinedu Okafor,Male,999,test@yahoo.com,8012345678,Electronic,Shirt,10,NGN 5000,99999999,Card,Rep B,PH,12-May-25,12/05/2025,LAGOS,ACTIVE,###
TX1842,CUST602, Aisha Bello ,,34,test@yahoo.com,2.34801E+12,Electroncs,Rice,2,₦5000,99999999,CreditCard,Rep C,Kano,12/05/2025,12/05/2025, Abuja ,ACTIVE,???
TX1843,CUST121, Aisha Bello ,Male,999,test@yahoo.com,234-801-234-5678,Electronic,Laptop,1,"5,000",5000,Crdit Card,Rep C,Abuja,"May 12, 2025",,LAGOS,Active,
TX1844,CUST330,James Brown,Male,150,user@gmail.com,234-801-234-5678,,Shirt,3,$50,-5000,Card,Rep C,Abuja,12/05/2025,,lagos,Active,@@@
TX1845,CUST611,Mary Johnson,Male,5,,,Electronic,Laptop,1,₦5000,-5000,Transfer,Rep A,Kano,12/05/2025,"May 12, 2025",Kano,active,###
TX1846,CUST259,James#9,,45,user@gmail.com,234-801-234-5678,Electrnics,TV,3,NGN 5000,15000,Card,Rep B,Abuja,"May 12, 2025",12-May-25, Abuja ,Active,***
TX1847,CUST148,James#9,Male,5,user@gmail.com,8012345678,Electronic,Shirt,-2,$50,-5000,Card,,Ikeja,12-May-25,12/05/2025,lagos,Actve,???
TX1848,CUST477,Mary_45,Male,999,test@yahoo.com,2.34801E+12,Fashion,Phone,2,NGN 5000,-5000, Cash ,Rep C,Abuja,"May 12, 2025",,Kano,Acitve,***
TX1849,CUST119,Mary_45,Female,150,user@gmail.com,234-801-234-5678,Electrnics,Laptop,5,₦5000,25000,Credit Card,,Abuja,12-May-25,,lagos,ACTIVE,***
TX1000,CUST790,John Smith,Female,45,user@gmail.com,234-801-234-5678,Groceries,Phone,2,NGN 5000,99999999,Crdit Card,,Kano,12/05/2025,12-May-25,Port Harcourt,ACTIVE,###
TX1851,CUST340,Chinedu Okafor,Male,999,test@yahoo.com,2.34801E+12,Electronics,Shirt,2,NGN 5000,10000,Crdit Card,Rep B,Ikeja,12-May-25,12-May-25,Port Harcourt,Active,###
TX1852,CUST817,Chinedu Okafor,Female,999,,234-801-234-5678,Fashion,Rice,10,2500,-5000,Credit Card,Rep B,Kano,12/05/2025,12/05/2025,LAGOS,active,***
TX1853,CUST594,John123,,45,user@gmail.com,,Fashion,Laptop,3,NGN 5000,99999999,Crdit Card,,Kano,12-May-25,"May 12, 2025", Abuja ,ACTIVE,
TX1854,CUST100,Mary Johnson,Male,999,,8012345678,Groceries,Phone,-2,2500,-10000,Crdit Card,,Ikeja,"May 12, 2025",12/05/2025,lagos,Actve,???
TX1855,CUST326,James#9,Male,34,test@yahoo.com,8012345678,Electronic,Rice,10,2500,-5000, Cash ,,PH,"May 12, 2025",12-May-25,LAGOS,ACTIVE,
TX1856,CUST502,Mary Johnson,,999,user@gmail.com,(080)12345678,Electronic,Laptop,2,₦5000,-5000, Cash ,Rep C,Abuja,12-May-25,,lagos,active,
TX1857,CUST755, Aisha Bello ,Female,34,user@gmail.com,8012345678,,Rice,3,NGN 5000,15000,Card,,Abuja,12/05/2025,12/05/2025,LAGOS,ACTIVE,
TX1858,CUST301,John123,Female,34,,8012345678,Electrnics,Rice,3,2500,-5000,Transfer,,Abuja,12/05/2025,12/05/2025,Port Harcourt,Acitve,***
TX1859,CUST721,Mary Johnson,Female,150,,2.34801E+12,,TV,5,₦5000,99999999,Credit Card,Rep C,Kano,12/05/2025,"May 12, 2025",Lagos,ACTIVE,
TX1860,CUST309,Mary Johnson,,150,,8012345678,Fashion,Phone,3,2500,15000,CreditCard,,Ikeja,12-May-25,"May 12, 2025",LaGoS,Active,***
TX1861,CUST111,John Smith,,999,,2.34801E+12,,Phone,1,₦5000,99999999,CreditCard,,Ikeja,12-May-25,12/05/2025,Kano,Acitve,
TX1862,CUST304,James#9,Male,45,test@yahoo.com,234-801-234-5678,Groceries,Shirt,10,$50,50000,Transfer,Rep C,Kano,12/05/2025,, Abuja ,ACTIVE,
TX1863,CUST337,Chinedu Okafor,Male,999,,2.34801E+12,Electronic,Shirt,2,$50,10000,CreditCard,Rep A,Abuja,12/05/2025,12-May-25,Lagos,Active,???
TX1864,CUST605, Aisha Bello ,Female,45,test@yahoo.com,,Groceries,Phone,10,2500,-5000,Credit Card,Rep A,Ikeja,12/05/2025,12/05/2025,LAGOS,active,
TX1865,CUST627,James#9,,150,test@yahoo.com,,,TV,2,₦5000,99999999,CreditCard,Rep B,Ikeja,12/05/2025,12/05/2025,LaGoS,Actve,###
TX1866,CUST391,James Brown,,5,user@gmail.com,(080)12345678,Electroncs,TV,2,"5,000",99999999,Credit Card,,Kano,12/05/2025,"May 12, 2025",Kano,active,###
TX1867,CUST409,Chinedu Okafor,,45,user@gmail.com,(080)12345678,Groceries,Rice,10,NGN 5000,-5000,Transfer,Rep A,Abuja,"May 12, 2025","May 12, 2025",Lagos,Active,???
TX1868,CUST487,James Brown,Female,34,test@yahoo.com,8012345678,Electronics,Rice,5,NGN 5000,99999999,Credit Card,,PH,12/05/2025,12-May-25,LAGOS,Acitve,???
TX1869,CUST863,Mary_45,Male,5,,8012345678,Groceries,TV,10,₦5000,50000,Transfer,Rep B,Abuja,12/05/2025,12/05/2025,lagos,active,
TX1870,CUST829, Aisha Bello ,Female,45,user@gmail.com,8012345678,Electronic,TV,5,₦5000,25000,Transfer,Rep A,Kano,12-May-25,,LAGOS,Actve,
TX1871,CUST397,Chinedu Okafor,Male,25,test@yahoo.com,8012345678,Electronic,TV,-2,₦5000,99999999,Credit Card,Rep B,Ikeja,12-May-25,12/05/2025,lagos,Active,
TX1872,CUST728,Chinedu Okafor,,25,user@gmail.com,8012345678,Electronics,TV,2,2500,99999999,Card,,PH,12/05/2025,12/05/2025,LaGoS,ACTIVE,???
TX1873,CUST278,John123,Male,25,user@gmail.com,,,Laptop,5,₦5000,-5000,CreditCard,,Kano,"May 12, 2025",12/05/2025,LaGoS,active,@@@
TX1874,CUST429,James Brown,,45,,(080)12345678,Electroncs,Phone,10,NGN 5000,99999999,Transfer,Rep A,Abuja,12/05/2025,12/05/2025,Kano,Actve,@@@
TX1875,CUST787,John Smith,,5,test@yahoo.com,2.34801E+12,Electronics,TV,5,$50,25000,Crdit Card,Rep C,Ikeja,"May 12, 2025","May 12, 2025",lagos,Acitve,
TX1876,CUST590,James Brown,,5,test@yahoo.com,234-801-234-5678,Electroncs,Phone,2,"5,000",99999999,Transfer,Rep B,PH,12/05/2025,,Lagos,active,###
TX1877,CUST703,Chinedu Okafor,Female,45,user@gmail.com,8012345678,Electroncs,Rice,1,₦5000,5000, Cash ,Rep A,PH,12/05/2025,,LaGoS,active,???
TX1878,CUST780,James#9,,34,test@yahoo.com,,Electronics,Laptop,2,2500,99999999,Crdit Card,Rep B,PH,12/05/2025,12/05/2025,LaGoS,Acitve,***
TX1879,CUST982,John123,Male,5,test@yahoo.com,(080)12345678,Groceries,Rice,-2,NGN 5000,-10000,Transfer,Rep B,Abuja,12/05/2025,12/05/2025,LAGOS,Active,@@@
TX1880,CUST598,James#9,Male,150,user@gmail.com,(080)12345678,Electrnics,TV,3,"5,000",15000,Credit Card,Rep C,Kano,12/05/2025,12/05/2025,Port Harcourt,Active,
TX1881,CUST986,Mary_45,Female,150,test@yahoo.com,8012345678,Electronics,TV,-2,$50,-5000,CreditCard,Rep C,Abuja,12-May-25,12/05/2025,Kano,ACTIVE,@@@
TX1882,CUST338,Chinedu Okafor,Female,5,user@gmail.com,,Electroncs,Phone,1,"5,000",5000,Crdit Card,Rep A,PH,12/05/2025,"May 12, 2025",Kano,active,@@@
TX1883,CUST759,Mary Johnson,Female,25,test@yahoo.com,(080)12345678,Fashion,Laptop,5,NGN 5000,99999999, Cash ,Rep A,PH,12/05/2025,12/05/2025,LaGoS,Acitve,
TX1884,CUST792, Aisha Bello ,Male,5,,2.34801E+12,Electronic,Laptop,-2,₦5000,99999999,CreditCard,,Kano,12-May-25,12-May-25,LAGOS,Active,@@@
TX1885,CUST861,James#9,Female,34,,,Electronics,TV,2,2500,99999999, Cash ,Rep C,Abuja,12/05/2025,12-May-25,LAGOS,active,***
TX1886,CUST810,John123,Male,999,test@yahoo.com,,Fashion,Shirt,3,NGN 5000,15000, Cash ,Rep C,PH,12/05/2025,, Abuja ,Acitve,***
TX1887,CUST274,John Smith,Male,999,test@yahoo.com,8012345678,Fashion,Phone,1,NGN 5000,5000,Card,Rep C,Kano,"May 12, 2025","May 12, 2025",Lagos,Active,
TX1888,CUST821,John123,,25,user@gmail.com,8012345678,Electronic,Shirt,5,"5,000",99999999,Transfer,,Kano,12/05/2025,12-May-25,lagos,active,@@@
TX1889,CUST237,James#9,,34,user@gmail.com,(080)12345678,Fashion,Phone,10,NGN 5000,50000,Credit Card,Rep C,Abuja,12/05/2025,"May 12, 2025",lagos,active,
TX1890,CUST933,Mary_45,,5,test@yahoo.com,8012345678,Electronics,TV,2,₦5000,99999999,CreditCard,Rep C,Kano,12-May-25,12/05/2025,Lagos,ACTIVE,###
TX1891,CUST624,John Smith,Male,25,user@gmail.com,234-801-234-5678,Fashion,Phone,5,$50,-5000, Cash ,Rep C,PH,12/05/2025,"May 12, 2025",Kano,Acitve,###
TX1892,CUST479,Mary_45,,25,user@gmail.com,,Electroncs,Shirt,5,$50,25000,Transfer,Rep C,Abuja,12/05/2025,12-May-25,LaGoS,Actve,???
TX1893,CUST778, Aisha Bello ,,45,test@yahoo.com,2.34801E+12,Electroncs,TV,10,"5,000",99999999,CreditCard,Rep A,Ikeja,12/05/2025,"May 12, 2025", Abuja ,Active,***
TX1894,CUST217,Mary Johnson,Female,5,,(080)12345678,Fashion,Shirt,5,NGN 5000,-5000,Crdit Card,Rep A,Kano,"May 12, 2025",12/05/2025,Kano,Active,###
TX1895,CUST263,James#9,,34,,8012345678,Electroncs,Shirt,-2,"5,000",-10000,CreditCard,Rep B,Ikeja,"May 12, 2025",12/05/2025,Kano,Acitve,???
TX1896,CUST328,Chinedu Okafor,Male,150,user@gmail.com,2.34801E+12,Electroncs,Laptop,1,NGN 5000,5000, Cash ,,Ikeja,"May 12, 2025",,Lagos,Acitve,***
TX1897,CUST457,Chinedu Okafor,Female,5,test@yahoo.com,(080)12345678,Fashion,TV,5,NGN 5000,25000,Transfer,Rep C,PH,12-May-25,12/05/2025,Lagos,Actve,
TX1898,CUST729,John123,,45,,234-801-234-5678,Electronics,Rice,10,2500,99999999, Cash ,,PH,12/05/2025,12/05/2025,Kano,ACTIVE,***
TX1899,CUST260,John123,Female,45,test@yahoo.com,(080)12345678,Electronics,Rice,2,2500,99999999,Crdit Card,Rep B,Abuja,"May 12, 2025",, Abuja ,ACTIVE,???
TX1000,CUST564,Chinedu Okafor,,5,test@yahoo.com,2.34801E+12,Fashion,Rice,10,2500,50000,Crdit Card,,Kano,12/05/2025,"May 12, 2025",lagos,Acitve,
TX1901,CUST362,John Smith,,25,test@yahoo.com,,Electrnics,Phone,3,₦5000,-5000,Crdit Card,Rep A,Kano,12/05/2025,12/05/2025,Kano,ACTIVE,@@@
TX1902,CUST564,Chinedu Okafor,,5,test@yahoo.com,2.34801E+12,,Rice,-2,NGN 5000,99999999,Credit Card,,PH,"May 12, 2025",12/05/2025,LAGOS,Actve,***
TX1903,CUST828,James Brown,Male,150,,2.34801E+12,Electronic,TV,10,₦5000,50000,Card,Rep C,Abuja,12/05/2025,12-May-25, Abuja ,Actve,***
TX1904,CUST903,Mary_45,Male,5,test@yahoo.com,8012345678,Electroncs,Rice,2,$50,-5000,Credit Card,Rep B,PH,12/05/2025,12/05/2025,lagos,Acitve,
TX1905,CUST312,Mary Johnson,,999,test@yahoo.com,2.34801E+12,Groceries,Phone,10,2500,-5000,Credit Card,Rep C,PH,12/05/2025,12-May-25,LAGOS,active,###
TX1906,CUST814, Aisha Bello ,,45,,2.34801E+12,,Rice,2,NGN 5000,99999999,Card,Rep A,Kano,12/05/2025,12/05/2025,LAGOS,Actve,@@@
TX1907,CUST674, Aisha Bello ,Male,45,test@yahoo.com,(080)12345678,,Phone,-2,$50,99999999,Transfer,Rep B,Kano,12-May-25,,Port Harcourt,active,???
TX1908,CUST394,James#9,,5,,2.34801E+12,Electrnics,TV,1,"5,000",-5000,Credit Card,Rep B,Ikeja,12/05/2025,"May 12, 2025",Port Harcourt,Active,
TX1909,CUST650,John123,,25,user@gmail.com,,Fashion,Phone,1,"5,000",-5000,Transfer,Rep C,PH,12/05/2025,12-May-25,LAGOS,Actve,
TX1910,CUST658,Chinedu Okafor,,999,user@gmail.com,,Electronics,Shirt,-2,2500,99999999,Transfer,Rep B,Abuja,12/05/2025,12-May-25,Kano,Actve,
